"line","song_lyrics_url","song_name","artist_name"
"I'm trying to stay grounded like four flats","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"But I know flats and Piru Crip tats","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Will swarm on me like a beehive","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Hop in the G ride","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"From the West to the East side","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Know that's just how Compton roll","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"And that's a given","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"I pass the blunt then pass the torch of course that's my decision","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"I crash the Porsche then you report that you see me in Benzes","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"I must report that we import the narcotics you bought it","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Then talked about it when crack hit the speakers, the music business","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"I blow up every time we throw up a record","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Depending on what you expecting, I'm sure it's bigger than your religion","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Perfected by niggas that manifested music to live in","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Compton, Compton, ain't no city quite like mine","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"So tell that gangster throw his set high","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Roll it up in a blunt, I'mma take you on the next high","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"I did exactly what I wanted that's what made them checks fly","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"In my direction, you never questioned when I said I","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Would be a mogul before I visit 2Pac and Left-eye","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Eazy and Aaliyah when I see you we gon' test drive","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"A Lambo in heaven but for now I'm on the redeye","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Flying back to my city cuz I'll forever standby","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Compton, Compton, ain't no city quite like mine","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Now we can all celebrate","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"We can all harvest the rap artists of NWA","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"America target our rap market, as controversy and hate","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Harsh realities we in made our music translate","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"To the coke dealers, the hood rich","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"And the broke niggas that play","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"With them gorillas that know killers","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"That know where you stay","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Roll that kush, crack that case, ten bottles of rosé","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"This was brought to you by Dre","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Now every motherfucker in here say:","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"""Look who's responsible","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"For taking Compton international","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"I make 'em holla""","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Ayo Just Blaze, good looking homie","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Just Blaze","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Ain't no city quite like mine, yeah","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"In the city of Compton","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Ain't no city quite like mine","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Mom, I finna use the van real quick!","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Be back, 15 minutes!","https://genius.com/Kendrick-lamar-compton-lyrics","Compton","Kendrick Lamar"
"Smokin' weed with you","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"'Cause you taught me to","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Smokin' weed with you","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"'Cause you taught me to","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Every morning when I wake up, uh","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Money on my mind, good time to get caked up, uh","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Sunshine coming through my blinds, I’m living, but","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Really though, it's never enough","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"10 milli on, that's a must, living in California","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Everybody wanna visit for women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"They come for women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"For the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"From all around the world for the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"These niggas'll kill for that, put it in your grill for that","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Still everybody gotta build for that, me? I make mills off that","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"How the fuck y'all can't see I ride, when I drive, down the block and","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You look outside, H-A-T-E in your eyes, I enter big money for the enterprise","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"It's a beautiful day, I guess, for a bitch to roll with Andre, I guess","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Roll it up, baby, come and lift that dress then roll it up for me when I'm stressed","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You might catch me in Atlanta looking like a boss","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"New Orleans and then Miami, party in New York","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Texas I be screwed up, Chi Town I be really pimpin'","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"But nothing like my hometown I'm forever livin'","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"They come for women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"For the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"From all around the world for the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Got that women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Don't it sound clever, come and play","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Wh-What more can I say? W-Welcome to LA","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Uhh, my nigga said he wanna fly out to get him some","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Three W's only for a three-day run, bitch","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Take them mothafuckin' panties off, you ain't no nun, shit","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"I be living in the sky every time I ride by them hoes","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Ribbon in the sky on the radio 'cause Stevie know I control","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Let it breathe, I control, California living 'til I am old","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You want to be on to peak on the charts","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"So the peons can be gone and pee on their hearts","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"She in the coupe, she in the Neon","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"'Cause she on the BS before we can start","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Fuck with a nigga, ride with a nigga","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Let 'em know I'm priority, order me","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Hennessey and for my niggas","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"OG Killa, call it Jason Voorhees","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Boy he's on his job, boy, he sure be having the marks on they mark","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Pretty bitches and tire marks, let 'em inhale them pipe exhausts","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Let 'em reveal how much it cost for this life controlling my vice","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"No way, hell no, uh uh, if I'm wrong I don't wanna be right","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"We want to be on to peak on the chart","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"So the peons can be gone and pee on their hearts","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Women, weed, weather, it's not my fault","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"That it's eighty-two degrees and my top peeled off","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You might catch me in Atlanta looking like a boss","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"New Orleans and then Miami, party in New York","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Texas I be screwed up, Chi Town I be really pimpin'","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"But nothing like my hometown I'm forever livin'","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"They come for women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"For the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"From all around the world for the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Got that women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Don't it sound clever, come and play","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Wh-What more can I say? W-Welcome to LA","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Known for that homegrown where I come from","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Smoke one, palm trees, double D's got 'em topless in the sun","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"I shall proceed, that's me, mothafuck your opinion","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Huh, how many ways am I killing 'em? Shit, right around a billion","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"We on it, that mean we living for the moment","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"That mean she'll fuck 'til the morning, time and I got time","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"And I know that I'm in a position of controlling anything, I buy that ocean","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"I'm a boss, I'll buy that ocean, ain't nobody fucking with this","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"They want that shit, they often fiend","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"I give it to 'em, but in between","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"My time, I gotta tie shoestrings","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Life's a trip when you want these things","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"I often slip and then I lean","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Toward three W's in life","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You know blow job need an application","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Eating pussy make appetite","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"And yeah my type, I like 'em brown","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Just like my drink, the fuck you think?","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"I don't fuck with no hand me downs","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"See if you fuck then it's after me","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You know how much I'ma make it work?","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You know her dress livin' in her purse","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"When you discuss your love for lust","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Just make sure you visit here first - Cali","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"You might catch me in Atlanta, looking like a boss","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"New Orleans and then Miami, party in New York","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Texas I be screwed up, Chi Town I be really pimpin'","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"But nothing like my hometown I'm forever livin'","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"They come for women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"For the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"From all around the world for the women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Got that women, weed and weather","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Don't it sound clever, come and play","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"Wh-What more can I say? W-Welcome to LA","https://genius.com/Kendrick-lamar-the-recipe-lyrics","The Recipe","Kendrick Lamar"
"So I'm saying, ""What up? What up? Nigga, you made it""","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"So I'm saying, ""What up? What up? Nigga, you made it""","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"So I'm saying, ""What up? What up? Nigga, you made it""","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"So I'm saying, ""What up? What up? Nigga, I hate it""","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"So I'm saying, ""What up? What up? Nigga, I hate it""","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Frustrated and I'm riding down them back streets","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Making my conscience ask me","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"""Will I survive to make it up out this hole in time?""","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy fly, black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black, black boy fly, black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"I used to be jealous of Arron Afflalo","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"I used to be jealous of Arron Afflalo","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"He was the one to follow","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"He was the only leader foreseeing brighter tomorrows","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"He would live in the gym, we was living in sorrow","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Total envy of him, he made his dream become a reality","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Actually making it possible to swim","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"His way up outta Compton with further more to accomplish","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Graduate with honors, a sponsor of basketball scholars","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"It's 2004 and I'm watching him score thirty","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Remember vividly how them victory points had hurt me","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"'Cause every basket was a reaction or a reminder","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"That we was just moving backwards","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"The bungalow where you find us","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"The art of us ditching classes, heading nowhere fast","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Stick my head inside the study hall, he focused on math","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Determination ambition, plus dedication and wisdom","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Qualities he was given was the shit we didn't have","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Dug inside of his book bag and Coach Palmer asked for his finals","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"He had his back like a spinal, meanwhile","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"We singing the same old song spinning the vinyl","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Eleven graders gone wrong","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"He focused on the NBA, we focused on some Patron","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Now watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy fly, watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy fly, watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy fly, watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy...","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"I used to be jealous of Jayceon","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"I used to be jealous of Jayceon Taylor when I was young","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Taylor made a career out of music from writing songs","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"A Buick had driven past bumping him when I mowed the lawn","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Money laundering hustling, homies pondering up against","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Schemes to make a million even if doing you harm","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"War's the case and just in case you wasn't alarmed","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"The city had fought with firearms and many had died before dawn","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"It's 2004 and I'm hearing the people roar","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"For the name of The Game, they line in front of the store","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Swap meets, selling our mixtapes, I'm like, ""Oh shit, wait""","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Don't wanna be another nigga stuck regretting mistakes","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Mixed feelings was my opinion, I was defending my insecurities","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Chillin' my conscience next to a villain","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Compton made you believe success wasn't real","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Be honest, none of us knew of a record deal","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"So as I peel through these lottery tickets","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"I see a Harley Davidson truck visit the same plaza we shopped","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"A tall nigga hopped out with Jordans and a white tank top","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"He was top of the rap game, we was the top of the block","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"So watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy fly, watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy fly, watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy fly, watch that black boy fly","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Black boy...","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"My mama didn't raise me up to be jealous-hearted","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Like most of the winners call it","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Regardless of where you stay, hold your head and continue marching","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"That's what she said, but in my head I wanted to be like Jordan","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Award touring the country with money from mic recording","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"The only way out the ghetto, you know the stereotype","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Shooting hoops or live on the stereo like Top 40","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"And shortly, I got discouraged","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Like every time I walked to the corner, had them guns bursting","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Nigga, I was rehearsing in repetition the phrase","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"That only one in a million will ever see better days","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Especially when the crime waves was bigger than tsunamis","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"Break your boogie boards to pieces, you just a typical homie","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"All these niggas facetious and they all standing beside me","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
"They all'll buy me a chopper if any one of you try me","https://genius.com/Kendrick-lamar-black-boy-fly-lyrics","Black Boy Fly","Kendrick Lamar"
